YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2004,1,CA,"Electric Generators, Electric Utilities",Pumped Storage,-131960
2004,1,CA,"Electric Generators, Electric Utilities",Total,6420529
2004,1,CA,"Electric Generators, Independent Power Producers",Petroleum,86635
2004,1,CA,"Electric Generators, Independent Power Producers",Natural Gas,3431485
2004,1,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,41486
2004,1,CA,"Electric Generators, Independent Power Producers",Wind,128840
2004,1,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,12269
2004,1,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,237273
2004,1,CA,"Electric Generators, Independent Power Producers",Geothermal,1052340
2004,1,CA,"Electric Generators, Independent Power Producers",Other Biomass,115429
2004,1,CA,"Electric Generators, Independent Power Producers",Other,7256
2004,1,CA,"Electric Generators, Independent Power Producers",Total,5113013
2004,1,CA,"Combined Heat and Power, Electric Power",Coal,173733
2004,1,CA,"Combined Heat and Power, Electric Power",Petroleum,50086
2004,1,CA,"Combined Heat and Power, Electric Power",Natural Gas,1851483
2004,1,CA,"Combined Heat and Power, Electric Power",Other Gases,7599
2004,1,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,20546
2004,1,CA,"Combined Heat and Power, Electric Power",Other Biomass,14515
2004,1,CA,"Combined Heat and Power, Electric Power",Other,11037
2004,1,CA,"Combined Heat and Power, Electric Power",Total,2128998
2004,1,CA,"Combined Heat and Power, Commercial Power",Petroleum,41
2004,1,CA,"Combined Heat and Power, Commercial Power",Natural Gas,119242
2004,1,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2004,1,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2004,1,CA,"Combined Heat and Power, Commercial Power",Other Biomass,35099
2004,1,CA,"Combined Heat and Power, Commercial Power",Other,0
2004,1,CA,"Combined Heat and Power, Commercial Power",Total,154383
2004,1,CA,"Combined Heat and Power, Industrial Power",Coal,35998
2004,1,CA,"Combined Heat and Power, Industrial Power",Petroleum,43498
2004,1,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1104992
2004,1,CA,"Combined Heat and Power, Industrial Power",Other Gases,187581
2004,1,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,77545
2004,1,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1934
2004,1,CA,"Combined Heat and Power, Industrial Power",Other,16255
2004,1,CA,"Combined Heat and Power, Industrial Power",Total,1467803
2004,2,CA,Total Electric Power Industry,Coal,210965
2004,2,CA,Total Electric Power Industry,Petroleum,157507
2004,2,CA,Total Electric Power Industry,Natural Gas,7261819
2004,2,CA,Total Electric Power Industry,Other Gases,181200
2004,2,CA,Total Electric Power Industry,Nuclear,2431681
2004,2,CA,Total Electric Power Industry,Hydroelectric Conventional,2509347
2004,2,CA,Total Electric Power Industry,Wind,202165
2004,2,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,10474
2004,2,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,298567
2004,2,CA,Total Electric Power Industry,Geothermal,1072394
2004,2,CA,Total Electric Power Industry,Other Biomass,184779
2004,2,CA,Total Electric Power Industry,Pumped Storage,-87382
2004,2,CA,Total Electric Power Industry,Other,35786
2004,2,CA,Total Electric Power Industry,Total,14469302
2004,2,CA,"Electric Generators, Electric Utilities",Petroleum,3141
2004,2,CA,"Electric Generators, Electric Utilities",Natural Gas,751117
2004,2,CA,"Electric Generators, Electric Utilities",Nuclear,2431681
2004,2,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2473188
2004,2,CA,"Electric Generators, Electric Utilities",Wind,1961
2004,2,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,76
2004,2,CA,"Electric Generators, Electric Utilities",Geothermal,87419
2004,2,CA,"Electric Generators, Electric Utilities",Other Biomass,18058
2004,2,CA,"Electric Generators, Electric Utilities",Pumped Storage,-87382
2004,2,CA,"Electric Generators, Electric Utilities",Total,5679259
2004,2,CA,"Electric Generators, Independent Power Producers",Petroleum,71382
2004,2,CA,"Electric Generators, Independent Power Producers",Natural Gas,3555984
2004,2,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,36159
2004,2,CA,"Electric Generators, Independent Power Producers",Wind,200204
2004,2,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,10398
2004,2,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,205983
2004,2,CA,"Electric Generators, Independent Power Producers",Geothermal,984975
2004,2,CA,"Electric Generators, Independent Power Producers",Other Biomass,115355
2004,2,CA,"Electric Generators, Independent Power Producers",Other,7256
2004,2,CA,"Electric Generators, Independent Power Producers",Total,5187694
2004,2,CA,"Combined Heat and Power, Electric Power",Coal,176278
2004,2,CA,"Combined Heat and Power, Electric Power",Petroleum,44915
2004,2,CA,"Combined Heat and Power, Electric Power",Natural Gas,1821463
2004,2,CA,"Combined Heat and Power, Electric Power",Other Gases,6820
2004,2,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,19825
2004,2,CA,"Combined Heat and Power, Electric Power",Other Biomass,14515
2004,2,CA,"Combined Heat and Power, Electric Power",Other,12236
2004,2,CA,"Combined Heat and Power, Electric Power",Total,2096054
2004,2,CA,"Combined Heat and Power, Commercial Power",Petroleum,89
2004,2,CA,"Combined Heat and Power, Commercial Power",Natural Gas,115554
2004,2,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2004,2,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2004,2,CA,"Combined Heat and Power, Commercial Power",Other Biomass,34917
2004,2,CA,"Combined Heat and Power, Commercial Power",Other,0
2004,2,CA,"Combined Heat and Power, Commercial Power",Total,150560
2004,2,CA,"Combined Heat and Power, Industrial Power",Coal,34687
2004,2,CA,"Combined Heat and Power, Industrial Power",Petroleum,37981
2004,2,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1017702
2004,2,CA,"Combined Heat and Power, Industrial Power",Other Gases,174380
2004,2,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,72758
2004,2,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1934
2004,2,CA,"Combined Heat and Power, Industrial Power",Other,16294
2004,2,CA,"Combined Heat and Power, Industrial Power",Total,1355734
2004,3,CA,Total Electric Power Industry,Coal,206801
2004,3,CA,Total Electric Power Industry,Petroleum,203901
2004,3,CA,Total Electric Power Industry,Natural Gas,7721330
2004,3,CA,Total Electric Power Industry,Other Gases,233756
2004,3,CA,Total Electric Power Industry,Nuclear,2096476
2004,3,CA,Total Electric Power Industry,Hydroelectric Conventional,3562454
2004,3,CA,Total Electric Power Industry,Wind,287753
2004,3,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,52513
2004,3,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,315447
2004,3,CA,Total Electric Power Industry,Geothermal,1092784
2004,3,CA,Total Electric Power Industry,Other Biomass,183938
2004,3,CA,Total Electric Power Industry,Pumped Storage,-126772
2004,3,CA,Total Electric Power Industry,Other,37091
2004,3,CA,Total Electric Power Industry,Total,15867472
2004,3,CA,"Electric Generators, Electric Utilities",Petroleum,5875
2004,3,CA,"Electric Generators, Electric Utilities",Natural Gas,846714
2004,3,CA,"Electric Generators, Electric Utilities",Nuclear,2096476
2004,3,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3510337
2004,3,CA,"Electric Generators, Electric Utilities",Wind,2791
2004,3,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,168
2004,3,CA,"Electric Generators, Electric Utilities",Geothermal,89508
2004,3,CA,"Electric Generators, Electric Utilities",Other Biomass,17590
2004,3,CA,"Electric Generators, Electric Utilities",Pumped Storage,-126772
2004,3,CA,"Electric Generators, Electric Utilities",Total,6442687
2004,3,CA,"Electric Generators, Independent Power Producers",Petroleum,102285
2004,3,CA,"Electric Generators, Independent Power Producers",Natural Gas,4100615
2004,3,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,52117
2004,3,CA,"Electric Generators, Independent Power Producers",Wind,284962
2004,3,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,52345
2004,3,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,223898
2004,3,CA,"Electric Generators, Independent Power Producers",Geothermal,1003276
2004,3,CA,"Electric Generators, Independent Power Producers",Other Biomass,115123
2004,3,CA,"Electric Generators, Independent Power Producers",Other,7256
2004,3,CA,"Electric Generators, Independent Power Producers",Total,5941877
2004,3,CA,"Combined Heat and Power, Electric Power",Coal,168015
2004,3,CA,"Combined Heat and Power, Electric Power",Petroleum,57087
2004,3,CA,"Combined Heat and Power, Electric Power",Natural Gas,1696217
2004,3,CA,"Combined Heat and Power, Electric Power",Other Gases,9292
2004,3,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,16393
2004,3,CA,"Combined Heat and Power, Electric Power",Other Biomass,14516
2004,3,CA,"Combined Heat and Power, Electric Power",Other,13491
2004,3,CA,"Combined Heat and Power, Electric Power",Total,1975011
2004,3,CA,"Combined Heat and Power, Commercial Power",Petroleum,145
2004,3,CA,"Combined Heat and Power, Commercial Power",Natural Gas,107184
2004,3,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2004,3,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2004,3,CA,"Combined Heat and Power, Commercial Power",Other Biomass,34776
2004,3,CA,"Combined Heat and Power, Commercial Power",Other,0
2004,3,CA,"Combined Heat and Power, Commercial Power",Total,142105
2004,3,CA,"Combined Heat and Power, Industrial Power",Coal,38787
2004,3,CA,"Combined Heat and Power, Industrial Power",Petroleum,38508
2004,3,CA,"Combined Heat and Power, Industrial Power",Natural Gas,970600
2004,3,CA,"Combined Heat and Power, Industrial Power",Other Gases,224464
2004,3,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,75156
2004,3,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1934
2004,3,CA,"Combined Heat and Power, Industrial Power",Other,16344
2004,3,CA,"Combined Heat and Power, Industrial Power",Total,1365792
2004,4,CA,Total Electric Power Industry,Coal,79465
2004,4,CA,Total Electric Power Industry,Petroleum,160582
2004,4,CA,Total Electric Power Industry,Natural Gas,7544688
2004,4,CA,Total Electric Power Industry,Other Gases,172480
2004,4,CA,Total Electric Power Industry,Nuclear,2116458
2004,4,CA,Total Electric Power Industry,Hydroelectric Conventional,3441204
2004,4,CA,Total Electric Power Industry,Wind,399323
2004,4,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,56428
2004,4,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,293949
2004,4,CA,Total Electric Power Industry,Geothermal,1018641
2004,4,CA,Total Electric Power Industry,Other Biomass,180505
2004,4,CA,Total Electric Power Industry,Pumped Storage,-149955
2004,4,CA,Total Electric Power Industry,Other,33874
2004,4,CA,Total Electric Power Industry,Total,15347643
2004,4,CA,"Electric Generators, Electric Utilities",Petroleum,7350
2004,4,CA,"Electric Generators, Electric Utilities",Natural Gas,751181
2004,4,CA,"Electric Generators, Electric Utilities",Nuclear,2116458
2004,4,CA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3384599
2004,4,CA,"Electric Generators, Electric Utilities",Wind,3873
2004,4,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,241
2004,4,CA,"Electric Generators, Electric Utilities",Geothermal,85233
2004,4,CA,"Electric Generators, Electric Utilities",Other Biomass,17365
2004,4,CA,"Electric Generators, Electric Utilities",Pumped Storage,-149955
2004,4,CA,"Electric Generators, Electric Utilities",Total,6216345
2004,4,CA,"Electric Generators, Independent Power Producers",Petroleum,82131
2004,4,CA,"Electric Generators, Independent Power Producers",Natural Gas,3963143
2004,4,CA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,56604
2004,4,CA,"Electric Generators, Independent Power Producers",Wind,395450
2004,4,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,56187
2004,4,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,206889
2004,4,CA,"Electric Generators, Independent Power Producers",Geothermal,933408
2004,4,CA,"Electric Generators, Independent Power Producers",Other Biomass,112179
2004,4,CA,"Electric Generators, Independent Power Producers",Other,7256
2004,4,CA,"Electric Generators, Independent Power Producers",Total,5813246
2004,4,CA,"Combined Heat and Power, Electric Power",Coal,47347
2004,4,CA,"Combined Heat and Power, Electric Power",Petroleum,27631
2004,4,CA,"Combined Heat and Power, Electric Power",Natural Gas,1701110
2004,4,CA,"Combined Heat and Power, Electric Power",Other Gases,5980
2004,4,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,14169
2004,4,CA,"Combined Heat and Power, Electric Power",Other Biomass,14516
2004,4,CA,"Combined Heat and Power, Electric Power",Other,10284
2004,4,CA,"Combined Heat and Power, Electric Power",Total,1821038
2004,4,CA,"Combined Heat and Power, Commercial Power",Petroleum,181
2004,4,CA,"Combined Heat and Power, Commercial Power",Natural Gas,92803
2004,4,CA,"Combined Heat and Power, Commercial Power",Other Gases,0
2004,4,CA,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,0
2004,4,CA,"Combined Heat and Power, Commercial Power",Other Biomass,34512
2004,4,CA,"Combined Heat and Power, Commercial Power",Other,0
2004,4,CA,"Combined Heat and Power, Commercial Power",Total,127497
2004,4,CA,"Combined Heat and Power, Industrial Power",Coal,32118
2004,4,CA,"Combined Heat and Power, Industrial Power",Petroleum,43289
2004,4,CA,"Combined Heat and Power, Industrial Power",Natural Gas,1036450
2004,4,CA,"Combined Heat and Power, Industrial Power",Other Gases,166501
2004,4,CA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,72891
2004,4,CA,"Combined Heat and Power, Industrial Power",Other Biomass,1934
2004,4,CA,"Combined Heat and Power, Industrial Power",Other,16334
2004,4,CA,"Combined Heat and Power, Industrial Power",Total,1369516
2004,5,CA,Total Electric Power Industry,Coal,164018
2004,5,CA,Total Electric Power Industry,Petroleum,168214
2004,5,CA,Total Electric Power Industry,Natural Gas,7258531
2004,5,CA,Total Electric Power Industry,Other Gases,146052
2004,5,CA,Total Electric Power Industry,Nuclear,2459205
2004,5,CA,Total Electric Power Industry,Hydroelectric Conventional,3182266
